"Date","Price","Open","High","Low","Vol.","Change %"
"27-08-2018","38,694.11","38,472.03","38,736.88","38,416.73","11.14M","1.16%"
"24-08-2018","38,251.80","38,366.79","38,429.50","38,172.77","11.03M","-0.22%"
"23-08-2018","38,336.76","38,416.65","38,487.63","38,227.36","11.38M","0.13%"
"21-08-2018","38,285.75","38,360.32","38,402.96","38,213.87","9.19M","0.02%"
"20-08-2018","38,278.75","38,075.07","38,340.69","38,050.69","12.17M","0.87%"
"17-08-2018","37,947.88","37,898.60","38,022.32","37,840.16","10.31M","0.75%"
"16-08-2018","37,663.56","37,796.01","37,891.92","37,634.13","13.37M","-0.50%"
"14-08-2018","37,852.00","37,749.59","37,932.40","37,689.71","11.56M","0.55%"
"13-08-2018","37,644.90","37,693.19","37,799.54","37,559.26","11.77M","-0.59%"
"10-08-2018","37,869.23","38,050.07","38,051.45","37,815.75","16.08M","-0.41%"
"09-08-2018","38,024.37","37,994.51","38,076.23","37,939.28","15.78M","0.36%"
"08-08-2018","37,887.56","37,756.24","37,931.42","37,641.40","9.71M","0.59%"
"07-08-2018","37,665.80","37,849.21","37,876.87","37,586.88","16.41M","-0.07%"
"06-08-2018","37,691.89","37,714.70","37,805.25","37,643.29","12.78M","0.36%"
"03-08-2018","37,556.16","37,327.16","37,582.27","37,319.61","18.34M","1.05%"
"02-08-2018","37,165.16","37,529.69","37,529.69","37,128.99","12.06M","-0.95%"
"01-08-2018","37,521.62","37,643.87","37,711.87","37,432.91","16.57M","-0.23%"
"31-07-2018","37,606.58","37,534.95","37,644.59","37,298.75","14.36M","0.30%"
"30-07-2018","37,494.40","37,491.39","37,533.50","37,292.45","14.48M","0.42%"
"27-07-2018","37,336.85","37,253.86","37,368.62","37,134.88","15.21M","0.95%"
"26-07-2018","36,984.64","36,928.38","37,061.62","36,852.53","18.38M","0.34%"
"25-07-2018","36,858.23","36,928.06","36,947.18","36,803.15","11.34M","0.09%"
"24-07-2018","36,825.10","36,859.39","36,902.06","36,709.72","12.01M","0.29%"
"23-07-2018","36,718.60","36,501.05","36,749.69","36,491.83","8.26M","0.61%"
"20-07-2018","36,496.37","36,377.03","36,567.34","36,335.61","16.78M","0.40%"
"19-07-2018","36,351.23","36,509.08","36,515.58","36,279.33","9.67M","-0.06%"
"18-07-2018","36,373.44","36,722.41","36,747.87","36,320.92","19.05M","-0.40%"
"17-07-2018","36,519.96","36,390.99","36,549.55","36,261.78","9.48M","0.54%"
"16-07-2018","36,323.77","36,658.71","36,658.71","36,298.94","9.92M","-0.60%"
"13-07-2018","36,541.63","36,635.14","36,740.07","36,501.61","12.33M","-0.02%"
"12-07-2018","36,548.41","36,424.23","36,699.53","36,422.08","12.67M","0.78%"
"11-07-2018","36,265.93","36,299.26","36,362.30","36,169.70","9.68M","0.07%"
"10-07-2018","36,239.62","36,068.27","36,274.33","36,019.63","9.10M","0.85%"
"09-07-2018","35,934.72","35,835.10","35,977.37","35,779.72","8.66M","0.78%"
"06-07-2018","35,657.86","35,543.66","35,799.71","35,532.21","15.06M","0.23%"
"05-07-2018","35,574.55","35,703.17","35,748.26","35,517.79","19.92M","-0.20%"
"04-07-2018","35,645.40","35,385.52","35,667.31","35,309.67","12.32M","0.75%"
"03-07-2018","35,378.60","35,344.21","35,445.21","35,195.63","7.90M","0.32%"
"02-07-2018","35,264.41","35,545.22","35,578.24","35,106.57","15.26M","-0.45%"
"29-06-2018","35,423.48","35,128.16","35,459.05","35,099.65","39.02M","1.10%"
"28-06-2018","35,037.64","35,207.19","35,282.40","34,937.15","13.35M","-0.51%"
"27-06-2018","35,217.11","35,543.89","35,618.85","35,154.21","11.57M","-0.77%"
"26-06-2018","35,490.04","35,355.72","35,616.64","35,338.09","11.87M","0.06%"
"25-06-2018","35,470.35","35,783.75","35,806.97","35,430.11","12.23M","-0.61%"
"22-06-2018","35,689.60","35,428.42","35,741.26","35,344.49","15.25M","0.73%"
"21-06-2018","35,432.39","35,644.05","35,678.69","35,396.97","64.24M","-0.32%"
"20-06-2018","35,547.33","35,329.61","35,571.37","35,329.51","10.50M","0.74%"
"19-06-2018","35,286.74","35,552.47","35,552.47","35,249.06","9.30M","-0.74%"
"18-06-2018","35,548.26","35,698.43","35,721.55","35,518.73","8.28M","-0.21%"
"15-06-2018","35,622.14","35,656.26","35,675.20","35,419.68","9.32M","0.06%"
"14-06-2018","35,599.82","35,743.10","35,749.88","35,488.55","10.11M","-0.39%"
"13-06-2018","35,739.16","35,835.44","35,877.41","35,715.96","12.28M","0.13%"
"12-06-2018","35,692.52","35,525.30","35,743.08","35,479.07","11.42M","0.59%"
"11-06-2018","35,483.47","35,472.59","35,704.84","35,444.49","11.42M","0.11%"
"08-06-2018","35,443.67","35,406.47","35,484.94","35,260.00","10.20M","-0.05%"
"07-06-2018","35,463.08","35,278.38","35,628.49","35,278.38","9.15M","0.81%"
"06-06-2018","35,178.88","34,932.49","35,230.54","34,896.37","10.44M","0.79%"
"05-06-2018","34,903.21","35,029.45","35,073.12","34,784.68","8.64M","-0.31%"
"04-06-2018","35,011.89","35,503.24","35,555.59","34,982.25","30.28M","-0.61%"
"01-06-2018","35,227.26","35,373.98","35,438.22","35,177.35","12.27M","-0.27%"
"31-05-2018","35,322.38","35,083.81","35,416.03","34,926.08","23.58M","1.19%"
"30-05-2018","34,906.11","34,876.13","35,017.45","34,735.11","11.17M","-0.12%"
"29-05-2018","34,949.24","35,213.14","35,234.14","34,922.18","8.70M","-0.61%"
"28-05-2018","35,165.48","35,074.32","35,240.96","35,006.50","11.47M","0.69%"
"25-05-2018","34,924.87","34,753.47","35,017.93","34,700.52","10.62M","0.76%"
"24-05-2018","34,663.11","34,404.14","34,741.46","34,367.83","16.27M","0.93%"
"23-05-2018","34,344.91","34,656.63","34,668.47","34,302.89","11.57M","-0.88%"
"22-05-2018","34,651.24","34,601.49","34,754.60","34,550.22","12.36M","0.10%"
"21-05-2018","34,616.13","34,873.16","34,973.95","34,593.82","6.72M","-0.67%"
"18-05-2018","34,848.30","35,143.59","35,163.11","34,821.62","9.81M","-0.86%"
"17-05-2018","35,149.12","35,483.62","35,510.01","35,087.82","11.28M","-0.67%"
"16-05-2018","35,387.88","35,452.35","35,543.89","35,241.63","11.21M","-0.44%"
"15-05-2018","35,543.94","35,537.85","35,993.53","35,497.92","12.36M","-0.04%"
"14-05-2018","35,556.71","35,555.83","35,642.72","35,456.56","9.28M","0.06%"
"11-05-2018","35,535.79","35,287.99","35,596.15","35,262.06","9.21M","0.82%"
"10-05-2018","35,246.27","35,353.96","35,500.76","35,203.85","8.73M","-0.21%"
"09-05-2018","35,319.35","35,198.08","35,404.83","35,134.20","9.69M","0.29%"
"08-05-2018","35,216.32","35,349.85","35,388.87","35,136.01","14.61M","0.02%"
"07-05-2018","35,208.14","34,983.59","35,259.81","34,977.74","13.02M","0.84%"
"04-05-2018","34,915.38","35,144.96","35,206.55","34,847.61","8.04M","-0.53%"
"03-05-2018","35,103.14","35,257.31","35,257.31","35,020.08","7.90M","-0.21%"
"02-05-2018","35,176.42","35,328.91","35,357.15","35,072.42","8.98M","0.05%"
"30-04-2018","35,160.36","35,021.20","35,213.30","35,004.00","7.07M","0.55%"
"27-04-2018","34,969.70","34,747.04","35,065.37","34,744.73","16.71M","0.74%"
"26-04-2018","34,713.60","34,532.95","34,747.97","34,505.62","10.27M","0.62%"
"25-04-2018","34,501.27","34,593.17","34,631.27","34,400.56","7.96M","-0.33%"
"24-04-2018","34,616.64","34,491.38","34,706.71","34,465.49","8.71M","0.48%"
"23-04-2018","34,450.77","34,493.69","34,663.95","34,259.27","9.85M","0.10%"
"20-04-2018","34,415.58","34,434.14","34,487.33","34,311.29","10.48M","-0.03%"
"19-04-2018","34,427.29","34,403.67","34,478.82","34,358.91","7.83M","0.28%"
"18-04-2018","34,331.68","34,443.42","34,591.81","34,270.04","8.54M","-0.18%"
"17-04-2018","34,395.06","34,381.80","34,434.14","34,229.83","10.71M","0.26%"
"16-04-2018","34,305.43","33,944.73","34,341.46","33,899.34","7.29M","0.33%"
"13-04-2018","34,192.65","34,167.53","34,313.14","34,103.53","8.63M","0.27%"
"12-04-2018","34,101.13","33,987.55","34,177.44","33,924.88","6.83M","0.47%"
"11-04-2018","33,940.44","33,970.35","33,981.54","33,750.74","9.56M","0.18%"
"10-04-2018","33,880.25","33,880.11","33,949.98","33,813.30","14.04M","0.27%"
"09-04-2018","33,788.54","33,653.61","33,846.50","33,578.91","38.57M","0.48%"
"06-04-2018","33,626.97","33,608.59","33,697.51","33,501.37","11.09M","0.09%"
"05-04-2018","33,596.80","33,289.96","33,637.46","33,267.86","11.35M","1.75%"
"04-04-2018","33,019.07","33,437.52","33,505.53","32,972.56","9.96M","-1.05%"
"03-04-2018","33,370.63","33,197.42","33,402.94","33,153.83","11.42M","0.35%"
"02-04-2018","33,255.36","33,030.87","33,289.34","32,997.88","7.84M","0.87%"
"28-03-2018","32,968.68","33,098.09","33,104.11","32,917.66","12.72M","-0.62%"
"27-03-2018","33,174.39","33,172.98","33,371.04","33,077.13","15.63M","0.33%"
"26-03-2018","33,066.41","32,536.44","33,115.41","32,515.17","16.90M","1.44%"
"23-03-2018","32,596.54","32,650.89","32,720.03","32,483.84","11.80M","-1.24%"
"22-03-2018","33,006.27","33,206.99","33,281.77","32,963.31","13.29M","-0.39%"
"21-03-2018","33,136.18","33,090.82","33,354.93","33,070.53","10.37M","0.42%"
"20-03-2018","32,996.76","32,876.48","33,102.74","32,810.86","15.12M","0.22%"
"19-03-2018","32,923.12","33,268.97","33,275.79","32,856.54","10.10M","-0.76%"
"16-03-2018","33,176.00","33,685.86","33,691.32","33,119.92","13.08M","-1.51%"
"15-03-2018","33,685.54","33,843.47","33,866.28","33,637.28","17.77M","-0.44%"
"14-03-2018","33,835.74","33,733.55","33,875.15","33,580.69","9.63M","-0.06%"
"13-03-2018","33,856.78","33,818.22","34,077.32","33,722.96","14.75M","-0.18%"
"12-03-2018","33,917.94","33,468.16","33,962.48","33,468.16","12.62M","1.83%"
"09-03-2018","33,307.14","33,465.05","33,519.49","33,256.42","8.46M","-0.13%"
"08-03-2018","33,351.57","33,244.52","33,439.97","33,037.48","16.01M","0.96%"
"07-03-2018","33,033.09","33,279.39","33,331.21","32,991.14","11.05M","-0.85%"
"06-03-2018","33,317.20","34,047.43","34,060.13","33,209.76","12.25M","-1.27%"
"05-03-2018","33,746.78","34,034.28","34,034.28","33,653.41","17.40M","-0.88%"
"01-03-2018","34,046.94","34,141.22","34,278.63","34,015.79","11.61M","-0.40%"
"28-02-2018","34,184.04","34,155.63","34,302.74","34,076.45","12.37M","-0.47%"
"27-02-2018","34,346.39","34,558.56","34,610.79","34,314.87","13.10M","-0.29%"
"26-02-2018","34,445.75","34,225.72","34,483.39","34,225.72","8.67M","0.89%"
"23-02-2018","34,142.15","33,832.00","34,167.60","33,832.00","22.35M","0.95%"
"22-02-2018","33,819.50","33,817.09","33,868.74","33,691.42","12.20M","-0.07%"
"21-02-2018","33,844.86","33,813.83","33,911.36","33,702.50","18.16M","0.42%"
"20-02-2018","33,703.59","33,913.94","33,960.95","33,657.89","19.76M","-0.21%"
"19-02-2018","33,774.66","34,053.95","34,122.96","33,554.37","18.58M","-0.69%"
"16-02-2018","34,010.76","34,411.24","34,508.24","33,957.33","18.61M","-0.84%"
"15-02-2018","34,297.47","34,207.57","34,535.08","34,186.01","13.42M","0.41%"
"14-02-2018","34,155.95","34,436.98","34,473.43","34,028.68","21.80M","-0.42%"
"12-02-2018","34,300.47","34,203.34","34,351.34","34,115.12","16.04M","0.87%"
"09-02-2018","34,005.76","34,002.45","34,070.73","33,849.65","15.73M","-1.18%"
"08-02-2018","34,413.16","34,208.11","34,634.35","34,108.76","36.78M","0.97%"
"07-02-2018","34,082.71","34,563.30","34,666.33","34,008.42","13.52M","-0.33%"
"06-02-2018","34,195.94","33,753.78","34,521.01","33,482.81","23.58M","-1.61%"
"05-02-2018","34,757.16","34,718.85","34,874.17","34,520.80","24.17M","-0.88%"
"02-02-2018","35,066.75","35,707.60","35,738.13","35,006.41","18.60M","-2.34%"
"01-02-2018","35,906.66","36,048.99","36,256.83","35,501.74","26.01M","-0.16%"
"31-01-2018","35,965.02","35,951.64","36,050.69","35,818.41","11.26M","-0.19%"
"30-01-2018","36,033.73","36,277.12","36,291.82","35,993.41","18.70M","-0.69%"
"29-01-2018","36,283.25","36,106.36","36,443.98","36,093.36","17.38M","0.65%"
"25-01-2018","36,050.44","36,208.39","36,247.02","35,823.35","15.62M","-0.31%"
"24-01-2018","36,161.64","36,161.62","36,268.19","36,036.51","26.04M","0.06%"
"23-01-2018","36,139.98","35,868.19","36,170.83","35,863.98","27.82M","0.96%"
"22-01-2018","35,798.01","35,613.97","35,827.70","35,544.68","14.14M","0.81%"
"19-01-2018","35,511.58","35,339.11","35,542.17","35,221.16","36.30M","0.71%"
"18-01-2018","35,260.29","35,366.45","35,507.36","35,166.44","16.17M","0.51%"
"17-01-2018","35,081.82","34,753.80","35,118.61","34,700.82","36.09M","0.89%"
"16-01-2018","34,771.05","34,877.71","34,936.03","34,735.55","55.31M","-0.21%"
"15-01-2018","34,843.51","34,687.21","34,963.69","34,687.21","15.00M","0.73%"
"12-01-2018","34,592.39","34,578.99","34,638.42","34,342.16","8.02M","0.26%"
"11-01-2018","34,503.49","34,471.48","34,558.88","34,400.61","8.25M","0.20%"
"10-01-2018","34,433.07","34,538.78","34,565.63","34,311.63","8.75M","-0.03%"
"09-01-2018","34,443.19","34,431.61","34,488.03","34,343.41","11.48M","0.26%"
"08-01-2018","34,352.79","34,216.33","34,385.67","34,216.33","13.90M","0.58%"
"05-01-2018","34,153.85","34,021.27","34,188.85","34,020.84","15.20M","0.54%"
"04-01-2018","33,969.64","33,912.49","33,995.40","33,802.13","10.82M","0.52%"
"03-01-2018","33,793.38","33,929.61","33,998.37","33,765.43","9.33M","-0.06%"
"02-01-2018","33,812.26","33,913.55","33,964.14","33,703.37","10.95M","0.00%"
"01-01-2018","33,812.75","34,059.99","34,101.13","33,766.15","7.74M","-0.72%"
"29-12-2017","34,056.83","33,889.39","34,086.05","33,889.39","12.46M","0.62%"
"28-12-2017","33,848.03","33,928.86","34,023.65","33,752.03","9.81M","-0.19%"
"27-12-2017","33,911.81","34,087.32","34,137.97","33,839.51","11.17M","-0.29%"
"26-12-2017","34,010.61","33,980.76","34,061.88","33,889.75","13.31M","0.21%"
"22-12-2017","33,940.30","33,768.47","33,964.28","33,767.73","7.97M","0.55%"
"21-12-2017","33,756.28","33,826.25","33,860.99","33,707.80","10.23M","-0.06%"
"20-12-2017","33,777.38","33,928.59","33,956.31","33,754.94","7.31M","-0.18%"
